source,target,path_nodes,candidate_rank,avg_node_importance,internal_node_importance,avg_edge_bc,cross_comm_ratio,path_length,path_length_int,shortest_len,same_community,pair_score,stretch_ratio,efficiency_ratio,max_edge_bc,node_importance_entropy,community_diversity,delta_E,delta_LCC,delta_ASP,fragility_score,y_fragility,y_gain,y
1709,289,"[1709, 1986, 519, 109, 289]",7,0.8244710230827332,0.8156453808148703,0.009415030264212768,0.75,4.0,4,2.0,1.0,1.6754189729690552,2.0,0.5,0.015159485440602671,1.6092216901658756,0.6,0.00792789085914089,0.006646971935007295,0.367134101681418,0.07925676545394288,0.07925676545394288,0.04111941425120769,0.04111941425120769
1709,289,"[1709, 1739, 53, 1358, 289]",8,0.8181997919082642,0.8051933288574219,0.0027686082753766526,0.0,4.0,4,2.0,1.0,1.6754189729690552,2.0,0.5,0.0091482603076363,1.6091181913464843,0.2,0.011470206876456668,0.005169867060561217,0.5164115266857685,0.10993833491196087,0.10993833491196087,-0.11998076506826522,-0.11998076506826522
1709,289,"[1709, 1739, 1358, 1722, 289]",9,0.8097871017456054,0.791172178586324,0.0008925124251924515,0.0,4.0,4,2.0,1.0,1.6754189729690552,2.0,0.5,0.0014190046158777231,1.6088179879216638,0.2,0.013090986097236273,0.005169867060561217,0.3197516076574285,0.0712546627946047,0.0712546627946047,-0.12000000000000002,-0.12000000000000002
1709,289,"[1709, 2365, 616, 1358, 289]",10,0.8158097004890441,0.8012098431587219,0.002717647410861389,0.0,4.0,4,2.0,1.0,1.6754189729690552,2.0,0.5,0.0091482603076363,1.6088543011566685,0.2,0.009207605588855472,0.00553914327917282,0.3675491324916891,0.07940852604554913,0.07940852604554913,-0.03990111714975841,-0.03990111714975841
1709,289,"[1709, 1986, 1998, 109, 289]",11,0.8146691465377808,0.7993089199066162,0.007786285393183741,0.75,4.0,4,2.0,1.0,1.6754189729690552,2.0,0.5,0.015159485440602671,1.609147817671317,0.6,0.004383200826950623,0.005908419497784312,0.0,0.004116648129893974,0.004116648129893974,0.0004717693236715448,0.0004717693236715448
1709,289,"[1709, 1739, 616, 1358, 289]",12,0.8196861338615417,0.8076705654462178,0.002861136432641285,0.0,4.0,4,2.0,1.0,1.6754189729690552,2.0,0.5,0.0091482603076363,1.6091255312252093,0.2,0.005056936119435862,0.005169867060561217,0.5497680550258499,0.11404433227716881,0.11404433227716881,-0.11947083555333568,-0.11947083555333568
1709,308,"[1709, 1986, 476, 306, 308]",1,0.8102330565452576,0.7903520067532858,0.00626955369417176,0.75,4.0,4,4.0,0.0,1.6801092624664307,1.0,1.0,0.015159485440602671,1.608603819736961,0.8,0.007397135503385138,0.006646971935007295,0.2143119707000718,0.048480037115371334,0.048480037115371334,-0.025088027986506275,-0.025088027986506275
1709,308,"[1709, 1358, 1072, 306, 308]",2,0.8233268666267396,0.8121750235557555,0.013823131782993794,0.25,4.0,4,4.0,0.0,1.6801092624664307,1.0,1.0,0.028758591332667796,1.6092640413820565,0.4,0.014584730547230695,0.005169867060561217,0.49611800441856246,0.10712543992682927,0.10712543992682927,-0.13466205173851917,-0.13466205173851917
1709,308,"[1709, 1986, 519, 306, 308]",3,0.8280024909973145,0.8199677308400473,0.008147343335173562,0.5,4.0,4,4.0,0.0,1.6801092624664307,1.0,1.0,0.015159485440602671,1.609275770069893,0.6,0.007233019064268625,0.006277695716395804,0.08751939908319617,0.022908165728905007,0.022908165728905007,-0.025088027986506275,-0.025088027986506275
1709,308,"[1709, 1358, 1483, 306, 308]",4,0.8250152826309204,0.8149890502293905,0.007907127035570304,0.25,4.0,4,4.0,0.0,1.6801092624664307,1.0,1.0,0.012998868508447134,1.6093144982186802,0.4,0.010531761988011895,0.00553914327917282,0.591899831155116,0.1248083283378971,0.1248083283378971,-0.061939628228052115,-0.061939628228052115
1709,308,"[1709, 1986, 215, 2045, 308]",5,0.8272230744361877,0.8186687032381693,0.0047888110973177056,0.5,4.0,4,4.0,0.0,1.6801092624664307,1.0,1.0,0.015159485440602671,1.6092382733329442,0.6,0.0027668352480851033,0.00553914327917282,0.021951218356411673,0.007712635082185504,0.007712635082185504,0.006669500933848515,0.006669500933848515
1709,308,"[1709, 1986, 519, 1670, 308]",6,0.8222667956352234,0.8104082385698955,0.006199418884485271,0.5,4.0,4,4.0,0.0,1.6801092624664307,1.0,1.0,0.015159485440602671,1.609068038060749,0.6,0.007740691946941741,0.006277695716395804,0.22853708250435556,0.05131477156620613,0.05131477156620613,-0.005006554182532608,-0.005006554182532608
1709,308,"[1709, 1358, 341, 2045, 308]",7,0.8352742242813112,0.8320872863133749,0.00489973465692518,0.25,4.0,4,4.0,0.0,1.6801092624664307,1.0,1.0,0.012998868508447134,1.609394841017654,0.4,0.011042457542457529,0.00553914327917282,0.29138595914215504,0.06490983215708315,0.06490983215708315,-0.013421400439335273,-0.013421400439335273
1709,308,"[1709, 1986, 519, 2045, 308]",8,0.8332635402679444,0.828736146291097,0.006761151526019375,0.5,4.0,4,4.0,0.0,1.6801092624664307,1.0,1.0,0.015159485440602671,1.6092926195783224,0.6,0.0072597132034631084,0.006277695716395804,0.1331403455769129,0.032043032683326145,0.032043032683326145,0.001726837150369787,0.001726837150369787
1709,308,"[1709, 1986, 476, 306, 350, 308]",9,0.8090375045935313,0.7935289412736892,0.0052206122223874074,0.6,5.0,5,4.0,0.0,1.6801092624664307,1.25,0.8,0.015159485440602671,1.7910578947011213,0.6666666666666666,0.004795731351980859,0.007016248153618898,0.10534915089432406,0.025794621981104715,0.025794621981104715,-0.07540077959681217,-0.07540077959681217
1709,308,"[1709, 1738, 1358, 341, 2045, 308]",10,0.8266774237155915,0.8199888199567795,0.001576215594175035,0.2,5.0,5,4.0,0.0,1.6801092624664307,1.25,0.8,0.0032895387317372813,1.7914489893666237,0.3333333333333333,0.015217130785880884,0.005908419497784312,0.3898523177998836,0.0864206836734428,0.0864206836734428,0.02937864123999984,0.02937864123999984
1709,308,"[1709, 1358, 1072, 236, 306, 308]",11,0.8247201522191365,0.8170529127120971,0.008763964364127661,0.2,5.0,5,4.0,0.0,1.6801092624664307,1.25,0.8,0.028758591332667796,1.79160770225295,0.3333333333333333,0.015413718919968955,0.00553914327917282,0.6287125589801459,0.1341236566756859,0.1341236566756859,-0.08159688968036803,-0.08159688968036803
1709,308,"[1709, 1358, 1072, 306, 350, 308]",12,0.8199490129947663,0.8098962038755417,0.011263474693445035,0.2,5.0,5,4.0,0.0,1.6801092624664307,1.25,0.8,0.028758591332667796,1.7915713166396452,0.3333333333333333,0.014191066572316613,0.00553914327917282,0.7331829923539814,0.15452868241139206,0.15452868241139206,-0.2844225348685132,-0.2844225348685132
1709,326,"[1709, 1358, 326]",1,0.8306765874226888,0.8210686445236206,0.006835505777263337,0.0,2.0,2,2.0,1.0,1.670961117744446,1.0,1.0,0.012998868508447134,1.0985588609333332,0.3333333333333333,0.011137722693972812,0.004431314623338234,0.741724280541094,0.1545724710351432,0.1545724710351432,-0.23216893054007176,-0.23216893054007176
1709,326,"[1709, 1738, 1358, 326]",2,0.8189307957887649,0.802381032705307,0.0006510502992337084,0.0,3.0,3,2.0,1.0,1.670961117744446,1.5,0.6666666666666666,0.0007998796974846577,1.3859421135996675,0.25,0.011459314296814294,0.004800590841949726,0.1577993762467491,0.038063837304855436,0.038063837304855436,-0.08216893054007174,-0.08216893054007174
1709,326,"[1709, 1358, 154, 326]",3,0.8279747635126115,0.8204689681529999,0.004745069122426699,0.0,3.0,3,2.0,1.0,1.670961117744446,1.5,0.6666666666666666,0.012998868508447134,1.386238152179124,0.25,0.011580991924741879,0.007016248153618898,0.24752080403834054,0.05694305683901242,0.05694305683901242,-0.04466641443701214,-0.04466641443701214
1709,326,"[1709, 1739, 1358, 326]",4,0.8185896694660187,0.8016987800598144,0.001115073328334087,0.0,3.0,3,2.0,1.0,1.670961117744446,1.5,0.6666666666666666,0.0014190046158777231,1.3859233623786782,0.25,0.01190547785547777,0.004800590841949726,0.47784313383476995,0.10225105424592498,0.10225105424592498,-0.06279871113588503,-0.06279871113588503
1709,326,"[1709, 1358, 1754, 326]",5,0.8279641956090927,0.8204478323459625,0.004557094795042596,0.0,3.0,3,2.0,1.0,1.670961117744446,1.5,0.6666666666666666,0.012998868508447134,1.3862380256478373,0.25,0.011640167471417495,0.004800590841949726,0.6594055073677527,0.13845740479889745,0.13845740479889745,-0.08077897466261594,-0.08077897466261594
1709,326,"[1709, 1738, 466, 1358, 326]",6,0.8141113972663879,0.7998652895291647,0.0008315845761152737,0.0,4.0,4,2.0,1.0,1.670961117744446,2.0,0.5,0.0020761751405943473,1.609083937213821,0.2,0.009298474442224286,0.00553914327917282,0.49400468129687347,0.10473598334793353,0.10473598334793353,-0.03939291403443565,-0.03939291403443565
1709,326,"[1709, 1738, 1358, 154, 326]",7,0.8191184949874877,0.8082104523976644,0.0006293366776136374,0.0,4.0,4,2.0,1.0,1.670961117744446,2.0,0.5,0.0012311344658733198,1.6091560739979451,0.2,0.013050336469086349,0.00738552437223039,0.4264039140270457,0.09345512714193584,0.09345512714193584,-0.010273465632596174,-0.010273465632596174
1709,326,"[1709, 1358, 154, 1754, 326]",8,0.82634521484375,0.8202549854914348,0.0035588700494703033,0.0,4.0,4,2.0,1.0,1.670961117744446,2.0,0.5,0.012998868508447134,1.6093850636746776,0.2,0.012269245337995116,0.007016248153618898,0.42789605758803617,0.09329340891425285,0.09329340891425285,-0.042205917255047604,-0.042205917255047604
1709,326,"[1709, 1986, 68, 1358, 326]",9,0.8282886624336243,0.8234940648078918,0.010466840879838367,0.5,4.0,4,2.0,1.0,1.670961117744446,2.0,0.5,0.015159485440602671,1.609287151233597,0.4,0.01315527042402062,0.009601181683899562,0.5939219456515188,0.12788696997347182,0.12788696997347182,-0.07162022729886867,-0.07162022729886867
1709,326,"[1709, 1739, 53, 1358, 326]",10,0.8173082208633422,0.8051933288574219,0.0006495789599874628,0.0,4.0,4,2.0,1.0,1.670961117744446,2.0,0.5,0.0012540723230449978,1.6091357238063861,0.2,0.012049778693528523,0.005169867060561217,0.4892860206128944,0.10474506242421477,0.10474506242421477,-0.04808199731546288,-0.04808199731546288
1709,326,"[1709, 1739, 1358, 154, 326]",11,0.8188455939292908,0.8077556173006694,0.0009773539494389214,0.0,4.0,4,2.0,1.0,1.670961117744446,2.0,0.5,0.0014190046158777231,1.6091410108983415,0.2,0.010721554834054625,0.00738552437223039,0.5085429663809418,0.10895142495870237,0.10895142495870237,-0.03216893054007175,-0.03216893054007175
1709,326,"[1709, 1358, 364, 154, 326]",12,0.8104353094100951,0.7937384764353433,0.0040930501982570965,0.0,4.0,4,2.0,1.0,1.670961117744446,2.0,0.5,0.012998868508447134,1.608433943100589,0.2,0.012743519674769777,0.00738552437223039,0.46665858123483783,0.10138333386576763,0.10138333386576763,-0.03954368349444423,-0.03954368349444423
1709,341,"[1709, 1358, 341]",1,0.8321474512418111,0.8210686445236206,0.007874795691607773,0.0,2.0,2,2.0,1.0,1.6753737092018128,1.0,1.0,0.012998868508447134,1.0985593074873872,0.3333333333333333,0.008046201714951712,0.004431314623338234,0.4803531741495082,0.10106164136521761,0.10106164136521761,-0.08173615328027091,-0.08173615328027091
1709,341,"[1709, 1738, 1358, 341]",2,0.8200339436531067,0.802381032705307,0.0013439102421299992,0.0,3.0,3,2.0,1.0,1.6753737092018128,1.5,0.6666666666666666,0.002750722874768413,1.3859234132137583,0.25,0.01011686022310987,0.004800590841949726,0.365477188873216,0.07906241820066705,0.07906241820066705,-0.03164457116957112,-0.03164457116957112
1709,341,"[1709, 1358, 613, 341]",3,0.8230700433254242,0.808453232049942,0.004558859907207047,0.0,3.0,3,2.0,1.0,1.6753737092018128,1.5,0.6666666666666666,0.012998868508447134,1.38607037020797,0.25,0.012715120296370397,0.004800590841949726,0.4888457643487323,0.10477543732507452,0.10477543732507452,-0.07113955465482068,-0.07113955465482068
1709,341,"[1709, 1739, 1358, 341]",4,0.8196928173303605,0.8016987800598144,0.0018079332712303779,0.0,3.0,3,2.0,1.0,1.6753737092018128,1.5,0.6666666666666666,0.002750722874768413,1.3859041191096633,0.25,0.009655389055389069,0.004800590841949726,0.44086417794646593,0.0939552275482287,0.0939552275482287,-0.015265151720260444,-0.015265151720260444
1709,341,"[1709, 1358, 1389, 341]",5,0.8265369176864624,0.8153869807720184,0.004561032629245019,0.0,3.0,3,2.0,1.0,1.6753737092018128,1.5,0.6666666666666666,0.012998868508447134,1.3861849235394965,0.25,0.010643390637140593,0.004800590841949726,0.6198845644296709,0.13015450547757032,0.13015450547757032,-0.047583031400966154,-0.047583031400966154
1709,341,"[1709, 1358, 1546, 341]",6,0.8312725484371185,0.8248582422733307,0.005032640370376432,0.0,3.0,3,2.0,1.0,1.6753737092018128,1.5,0.6666666666666666,0.012998868508447134,1.3862529206544092,0.25,0.00912932137307107,0.004800590841949726,0.6825363248505534,0.14207922985611898,0.14207922985611898,-0.25097684431711614,-0.25097684431711614
1709,341,"[1709, 1738, 466, 1358, 341]",7,0.8149939155578613,0.7998652895291647,0.0013512295332874917,0.0,4.0,4,2.0,1.0,1.6753737092018128,2.0,0.5,0.002750722874768413,1.6090623525617127,0.2,0.008500211593961277,0.00553914327917282,0.3571704366634183,0.07704982928193731,0.07704982928193731,-0.032308686498686574,-0.032308686498686574
1709,341,"[1709, 1738, 1358, 613, 341]",8,0.815194718837738,0.8001999616622925,0.0004896797661988975,0.0,4.0,4,2.0,1.0,1.6753737092018128,2.0,0.5,0.0007998796974846577,1.6090684897691077,0.2,0.01298440379065377,0.005169867060561217,0.42386977567362294,0.09203566347521058,0.09203566347521058,-0.03167746729773326,-0.03167746729773326
1709,341,"[1709, 1986, 68, 1358, 341]",9,0.8291711807250977,0.8234940648078918,0.010986485837010585,0.5,4.0,4,2.0,1.0,1.6753737092018128,2.0,0.5,0.015159485440602671,1.609284084755859,0.4,0.012178538128538141,0.009601181683899562,0.5376071063512748,0.11623330919523006,0.11623330919523006,-0.020821507648953283,-0.020821507648953283
1709,341,"[1709, 1739, 53, 1358, 341]",10,0.8181907391548157,0.8051933288574219,0.001169223917159681,0.0,4.0,4,2.0,1.0,1.6753737092018128,2.0,0.5,0.002750722874768413,1.6091183925452803,0.2,0.007858238289487812,0.005169867060561217,0.3465861218274693,0.07452846650551347,0.07452846650551347,0.0433793780193237,0.0433793780193237
1709,341,"[1709, 1739, 1358, 613, 341]",11,0.814921817779541,0.7997451265652975,0.0008376970380241816,0.0,4.0,4,2.0,1.0,1.6753737092018128,2.0,0.5,0.0014190046158777231,1.6090549330914135,0.2,0.012057568126318113,0.005169867060561217,0.41067392547119397,0.08902575916899053,0.08902575916899053,0.020112150508571507,0.020112150508571507
1709,341,"[1709, 1358, 2597, 1389, 341]",12,0.8117125964164733,0.7943964242935181,0.0036075908882292635,0.0,4.0,4,2.0,1.0,1.6753737092018128,2.0,0.5,0.012998868508447134,1.6086690011700249,0.2,0.01158330766455784,0.005169867060561217,0.35338015016755,0.07737729992355763,0.07737729992355763,-0.0662384259259259,-0.0662384259259259
1709,426,"[1709, 1358, 289, 109, 426]",1,0.8260065579414368,0.8190116087595621,0.007930523615970181,0.25,4.0,4,4.0,0.0,1.6729979634284973,1.0,1.0,0.012998868508447134,1.6093034927636212,0.4,0.009796350177600083,0.00553914327917282,0.6229536484900695,0.13072492708072306,0.13072492708072306,-0.028112368223564072,-0.028112368223564072
1709,426,"[1709, 1986, 519, 109, 426]",2,0.8239868211746216,0.8156453808148703,0.007165640939232006,0.5,4.0,4,4.0,0.0,1.6729979634284973,1.0,1.0,0.015159485440602671,1.6092272809434243,0.6,0.0026489905927403468,0.006646971935007295,0.3654486799458141,0.07680812100026188,0.07680812100026188,0.020306747101529677,0.020306747101529677
1709,426,"[1709, 1358, 1072, 306, 426]",3,0.8219046068191528,0.8121750235557555,0.013842523583896451,0.25,4.0,4,4.0,0.0,1.6729979634284973,1.0,1.0,0.028758591332667796,1.60928883296598,0.4,0.015522659978909975,0.005169867060561217,0.48495277162504014,0.1052675651407965,0.1052675651407965,-0.11209268699496958,-0.11209268699496958
1709,426,"[1709, 1986, 1998, 109, 426]",4,0.8141849446296693,0.7993089199066162,0.00553689606820298,0.5,4.0,4,4.0,0.0,1.6729979634284973,1.0,1.0,0.015159485440602671,1.6091605465797096,0.6,0.004793927600177272,0.005908419497784312,0.6145155066167396,0.12718404016253254,0.12718404016253254,-0.005426020328302906,-0.005426020328302906
1709,426,"[1709, 1986, 519, 306, 426]",5,0.8265802311897279,0.8199677308400473,0.00816673513607622,0.5,4.0,4,4.0,0.0,1.6729979634284973,1.0,1.0,0.015159485440602671,1.6092906893383885,0.6,0.010122862554112544,0.006277695716395804,0.20075156365555102,0.04671053603931355,0.04671053603931355,-0.004117892622675202,-0.004117892622675202
1709,426,"[1709, 1358, 1483, 306, 426]",6,0.8235930228233338,0.8149890502293905,0.00792651883647296,0.25,4.0,4,4.0,0.0,1.6729979634284973,1.0,1.0,0.012998868508447134,1.6093357852948451,0.4,0.011089629814629687,0.00553914327917282,0.48746736861967577,0.10414498296145616,0.10414498296145616,-0.05319911584389847,-0.05319911584389847
1709,426,"[1709, 1358, 1072, 1805, 426]",7,0.8260631084442138,0.8191058595975239,0.010697116432856495,0.25,4.0,4,4.0,0.0,1.6729979634284973,1.0,1.0,0.028758591332667796,1.609278440745378,0.4,0.012166777666777595,0.005169867060561217,0.8130904234469023,0.169552742580316,0.169552742580316,-0.2654260203283029,-0.2654260203283029
1709,426,"[1709, 1986, 476, 306, 426]",8,0.808810796737671,0.7903520067532858,0.006288945495074416,0.75,4.0,4,4.0,0.0,1.6729979634284973,1.0,1.0,0.015159485440602671,1.608656066738313,0.8,0.007363167388167474,0.006646971935007295,0.30638922130834434,0.06688189999093878,0.06688189999093878,-0.005426020328302906,-0.005426020328302906
1709,426,"[1709, 1358, 289, 109, 306, 426]",9,0.8242445309956868,0.818117305636406,0.007340870006685046,0.2,5.0,5,4.0,0.0,1.6729979634284973,1.25,0.8,0.012998868508447134,1.7916357557104734,0.3333333333333333,0.014707138694638855,0.005908419497784312,0.5207085272812453,0.11238792873321833,0.11238792873321833,-0.049770645425428056,-0.049770645425428056
1709,426,"[1709, 1738, 1358, 289, 109, 426]",10,0.8189543684323629,0.8101820617914199,0.0040008467614110355,0.2,5.0,5,4.0,0.0,1.6729979634284973,1.25,0.8,0.00928626147386017,1.7914589279520525,0.3333333333333333,0.013133725996226142,0.005908419497784312,0.6037780673946971,0.12837247167654361,0.12837247167654361,-0.02542602032830291,-0.02542602032830291
1709,426,"[1709, 1986, 519, 109, 306, 426]",11,0.822561417023341,0.815592634677887,0.0067289638652945055,0.4,5.0,5,4.0,0.0,1.6729979634284973,1.25,0.8,0.015159485440602671,1.7915761141703526,0.5,0.01155363178488164,0.007016248153618898,0.5060464125576098,0.1086372344869222,0.1086372344869222,-0.00482704291682562,-0.00482704291682562
1709,426,"[1709, 1358, 1072, 306, 109, 426]",12,0.8186650633811952,0.8097481042146683,0.011914511480758323,0.2,5.0,5,4.0,0.0,1.6729979634284973,1.25,0.8,0.028758591332667796,1.7915953893262528,0.3333333333333333,0.017773119241869306,0.005908419497784312,0.590577854671845,0.12758818643023045,0.12758818643023045,-0.10256887747116004,-0.10256887747116004
1709,519,"[1709, 1986, 519]",1,0.8287963112195333,0.8051164746284485,0.01202729313553632,1.0,2.0,2,2.0,0.0,1.6812724590301513,1.0,1.0,0.015159485440602671,1.0984064264402935,1.0,0.0026054396991895268,0.004800590841949726,0.11543292541712535,0.026048997299880774,0.026048997299880774,-0.06030235320235312,-0.06030235320235312
1709,519,"[1709, 1986, 1574, 519]",2,0.8063571482896805,0.7720780670642853,0.005504787401916151,0.6666666666666666,3.0,3,2.0,0.0,1.6812724590301513,1.5,0.6666666666666666,0.015159485440602671,1.384951434436702,0.75,0.005789763708513446,0.00553914327917282,0.11984003974158774,0.028499570743392055,0.028499570743392055,-0.05392384670187836,-0.05392384670187836
1709,519,"[1709, 1986, 1998, 519]",3,0.8191829681396485,0.7977297067642212,0.006710419999197376,0.6666666666666666,3.0,3,2.0,0.0,1.6812724590301513,1.5,0.6666666666666666,0.015159485440602671,1.3859299272824852,0.75,0.000208079420579238,0.005169867060561217,0.18042974530925004,0.038237127654306195,0.038237127654306195,-0.049162262065631575,-0.049162262065631575
1709,519,"[1709, 1358, 289, 109, 519]",4,0.8276614570617676,0.8190116087595621,0.008938165900465464,0.25,4.0,4,2.0,0.0,1.6812724590301513,2.0,0.5,0.012998868508447134,1.6092836039286043,0.4,0.008912977300477215,0.00553914327917282,0.4852334176273718,0.10282753175733438,0.10282753175733438,0.03351045253257213,0.03351045253257213
1709,519,"[1709, 1986, 476, 306, 519]",5,0.8104656958580018,0.7903520067532858,0.008102733851079243,0.75,4.0,4,2.0,0.0,1.6812724590301513,2.0,0.5,0.015159485440602671,1.6085941642250914,0.8,0.006654371323121133,0.006646971935007295,0.27553206396852215,0.0604269500969558,0.0604269500969558,-0.04905607004107007,-0.04905607004107007
1709,519,"[1709, 1986, 1998, 109, 519]",6,0.8158398437500001,0.7993089199066162,0.006544538352698263,0.5,4.0,4,2.0,0.0,1.6812724590301513,2.0,0.5,0.015159485440602671,1.6091114483760163,0.6,0.0015062076812074054,0.005908419497784312,0.07645331050652882,0.018256512972902452,0.018256512972902452,-0.014370627313507679,-0.014370627313507679
1709,519,"[1709, 2365, 391, 1986, 519]",7,0.8015338206291199,0.7754655480384827,0.0029204191610090772,0.5,4.0,4,2.0,0.0,1.6812724590301513,2.0,0.5,0.008895100830469968,1.608435573256415,0.6,0.004573359279609196,0.00553914327917282,0.2762988793527663,0.059304776894066075,0.059304776894066075,-0.02044363025863029,-0.02044363025863029
1709,519,"[1709, 1358, 1072, 306, 519]",8,0.8235595059394836,0.8121750235557555,0.015656311939901277,0.25,4.0,4,2.0,0.0,1.6812724590301513,2.0,0.5,0.028758591332667796,1.6092588807809372,0.4,0.01992177544677573,0.005169867060561217,0.5979461926776715,0.12962589553846907,0.12962589553846907,0.042300516403885956,0.042300516403885956
1709,519,"[1709, 1986, 201, 598, 519]",9,0.7929545712471008,0.7611667990684509,0.008008932788082079,0.5,4.0,4,2.0,0.0,1.6812724590301513,2.0,0.5,0.015159485440602671,1.6075893594420254,0.6,0.0036358648296148377,0.009601181683899562,0.658093782510754,0.13691357510755656,0.13691357510755656,-0.2608859343434342,-0.2608859343434342
1709,519,"[1709, 1358, 1483, 306, 519]",10,0.8252479219436646,0.8149890502293905,0.009740307192477787,0.25,4.0,4,2.0,0.0,1.6812724590301513,2.0,0.5,0.012998868508447134,1.6093099113823517,0.4,0.012604851398601347,0.00553914327917282,0.606619859506675,0.12858156977244467,0.12858156977244467,0.013665947701654291,0.013665947701654291
1709,519,"[1709, 1986, 968, 598, 519]",11,0.7861077785491943,0.7497554779052734,0.007130133199796357,0.5,4.0,4,2.0,0.0,1.6812724590301513,2.0,0.5,0.015159485440602671,1.6070633547106472,0.6,0.007605531274281319,0.008493353028064976,0.0711735598484502,0.02067426569062856,0.02067426569062856,-0.09466703336845628,-0.09466703336845628
1709,519,"[1709, 1358, 708, 836, 519]",12,0.8073851919174194,0.785217833518982,0.007026223521337671,0.75,4.0,4,2.0,0.0,1.6812724590301513,2.0,0.5,0.012998868508447134,1.6085542679502636,0.8,0.009358703102452903,0.005169867060561217,0.5310623364023677,0.11202389534567919,0.11202389534567919,0.018186735596150708,0.018186735596150708
1709,758,"[1709, 1358, 758]",1,0.831128716468811,0.8210686445236206,0.006904434519078309,0.0,2.0,2,2.0,1.0,1.6723175048828125,1.0,1.0,0.012998868508447134,1.09855966542986,0.3333333333333333,0.010174873043622995,0.004431314623338234,0.46740819033073766,0.09932411313293203,0.09932411313293203,-0.06337635869565214,-0.06337635869565214
1709,758,"[1709, 1738, 1358, 758]",2,0.8192698925733566,0.802381032705307,0.0006970027937770228,0.0,3.0,3,2.0,1.0,1.6723175048828125,1.5,0.6666666666666666,0.0008100005297094837,1.3859369281006373,0.25,0.016105146936396947,0.004800590841949726,0.5709544753968903,0.12255319019071673,0.12255319019071673,-0.037099492614873074,-0.037099492614873074
1709,758,"[1709, 1358, 111, 758]",3,0.8225417882204056,0.8089248239994049,0.004810753891479959,0.0,3.0,3,2.0,1.0,1.6723175048828125,1.5,0.6666666666666666,0.012998868508447134,1.3860898479143098,0.25,0.014100002775002729,0.005169867060561217,0.7188280246614775,0.1514735528665211,0.1514735528665211,-0.18975288131956616,-0.18975288131956616
1709,758,"[1709, 1739, 1358, 758]",4,0.8189287662506104,0.8016987800598144,0.0011610258228774014,0.0,3.0,3,2.0,1.0,1.6723175048828125,1.5,0.6666666666666666,0.0014190046158777231,1.3859180100010766,0.25,0.015550738844488932,0.004800590841949726,0.1926916263479228,0.04667885714416002,0.04667885714416002,-0.02885997742796671,-0.02885997742796671
1709,758,"[1709, 1358, 1762, 758]",5,0.8318239450454712,0.8274891376495361,0.004557988148476812,0.0,3.0,3,2.0,1.0,1.6723175048828125,1.5,0.6666666666666666,0.012998868508447134,1.3862538794479276,0.25,0.011654847236097221,0.004800590841949726,0.6978072172018281,0.14614361867158443,0.14614361867158443,-0.05727757648953298,-0.05727757648953298
1709,758,"[1709, 1738, 466, 1358, 758]",6,0.8143826746940613,0.7998652895291647,0.0008660489470227595,0.0,4.0,4,2.0,1.0,1.6723175048828125,2.0,0.5,0.0020761751405943473,1.6090777849037774,0.2,0.01064302988678012,0.00553914327917282,0.3398557343547912,0.07444401613733942,0.07444401613733942,-0.03209364935587765,-0.03209364935587765
1709,758,"[1709, 1738, 1358, 111, 758]",7,0.8147721147537231,0.8005143562952677,0.0006786002544035824,0.0,4.0,4,2.0,1.0,1.6723175048828125,2.0,0.5,0.001432030961777169,1.6090890998011835,0.2,0.007927681346431348,0.00553914327917282,0.30584652009800717,0.0665560338698431,0.0665560338698431,-0.1379762983091788,-0.1379762983091788
1709,758,"[1709, 1358, 111, 1762, 758]",8,0.8248153567314148,0.8172530929247538,0.003608322334092688,0.0,4.0,4,2.0,1.0,1.6723175048828125,2.0,0.5,0.012998868508447134,1.6092595983781026,0.2,0.00755949397824357,0.00553914327917282,0.48123382264964754,0.10148621943289607,0.10148621943289607,-0.1174308316743645,-0.1174308316743645
1709,758,"[1709, 1986, 68, 1358, 758]",9,0.8285599398612977,0.8234940648078918,0.010501305250745852,0.5,4.0,4,2.0,1.0,1.6723175048828125,2.0,0.5,0.015159485440602671,1.6092866892713764,0.4,0.01675883214008217,0.009601181683899562,0.6243328488248308,0.13541057529455885,0.13541057529455885,-0.03505510265700494,-0.03505510265700494
1709,758,"[1709, 1739, 53, 1358, 758]",10,0.8175794982910156,0.8051933288574219,0.0006840433308949487,0.0,4.0,4,2.0,1.0,1.6723175048828125,2.0,0.5,0.0012540723230449978,1.6091308785240432,0.2,0.0151891733266738,0.005169867060561217,0.4585610712201813,0.09985583039893027,0.09985583039893027,-0.009677900038769623,-0.009677900038769623
1709,758,"[1709, 1739, 1358, 111, 758]",11,0.8144992136955261,0.8000595211982727,0.0010266175262288663,0.0,4.0,4,2.0,1.0,1.6723175048828125,2.0,0.5,0.001432030961777169,1.6090757167640126,0.2,0.012021096264846376,0.00553914327917282,0.4094879235001949,0.08892168051764668,0.08892168051764668,-0.1377093416547222,-0.1377093416547222
1709,758,"[1709, 1358, 1169, 111, 758]",12,0.8149269223213196,0.8007723689079285,0.00437134856477157,0.0,4.0,4,2.0,1.0,1.6723175048828125,2.0,0.5,0.012998868508447134,1.6090964781717072,0.2,0.004985610916860728,0.007016248153618898,0.3171518892310381,0.06823112147439948,0.06823112147439948,-0.07709541062801942,-0.07709541062801942
